Population,BroodYear,EscapementMethod,Spawners,Spawners.std,CoreRecruits,CoreRecruitsPerSpawner,maxT_spawn,wksGT13_spawn,maxP_spawn,RB_spawn,avgT_rear,wksGT15_rear,avgP_rear,medianQ_rear,RB_emerge,breakup,NPGO,maxT_spawn.std.all,avgT_rear.std.all,wksGT13_spawn.std.all,wksGT15_rear.std.all,maxT_spawn.std,avgT_rear.std,wksGT13_spawn.std,wksGT15_rear.std,maxP_spawn.std,avgP_rear.std,medianQ_rear.std,RB_spawn.std,RB_emerge.std,breakup.std,NPGO.std
Little Willow,2009,Aerial survey,1724,-0.776872469,1582,0.917633411,15.29396241,3,105.1952417,0.08764106,11.057995,0,84.07595762,301,0.1062616,128,0.857256779,0.431068128,-0.471005538,-0.041921204,-0.520544659,1.696825848,-0.452736699,0.961304917,-0.346109328,-1.037358343,0.541507366,-0.6519598,-0.621458493,2.318198433,0.778505224,0.519689628
Montana,1987,Aerial survey,2933,-0.972786777,6008,2.048414593,13.78637934,1,188.6547449,0.1128271,11.60287063,0,116.5814591,339,0.03507498,122,0.612240617,-0.1833746,-0.18363806,-0.673806668,-0.520544659,-0.11483047,-0.077675083,-0.589903544,-0.495433694,-0.477345171,-0.018936376,-0.158967199,0.120789215,-1.00826121,0.086556499,0.314973182
Montana,1988,Aerial survey,4480,0.241555402,6234,1.391517857,13.86818787,3,187.960297,0.08222212,11.64182707,0,160.5654301,364,0.04572295,123,-0.201546121,-0.150032054,-0.163092426,-0.041921204,-0.520544659,-0.035884522,-0.019747902,0.491586287,-0.495433694,-0.485796224,1.743745828,0.061820577,-0.612363152,-0.519934074,0.222573853,-0.373476215
Montana,1990,Aerial survey,2820,-1.061487918,5434,1.926950355,14.79535125,3,375.0129092,0.1907375,11.27368867,0,102.819691,320,0.04706177,96,-1.09491887,0.227850138,-0.357248667,-0.041921204,-0.520544659,0.858836226,-0.567159756,0.491586287,-0.495433694,1.790532301,-0.570446921,-0.326765909,1.987158488,-0.458534377,-3.449894726,-1.12925399
Montana,1991,Aerial survey,2700,-1.155683821,6638,2.458518519,12.72286841,0,170.9410551,0.05548937,11.26394956,0,98.98439796,279,0.04327197,124,-1.901992588,-0.616827703,-0.362385075,-0.9897494,-0.520544659,-1.141127799,-0.581641551,-1.130648459,-0.495433694,-0.692911139,-0.724148432,-0.688857863,-1.252754976,-0.632338602,0.358591208,-1.812024289
Montana,1992,Aerial survey,3467,-0.55361501,7707,2.222959331,13.37733667,1,161.8363177,0.06376169,12.00606983,0,116.6752602,298,0.06967734,121,-1.211598783,-0.350087332,0.029009252,-0.673806668,-0.520544659,-0.509560212,0.521871233,-0.589903544,-0.495433694,-0.80371084,-0.015177246,-0.521059153,-1.054588828,0.578639518,-0.049460856,-1.227963162
Montana,1993,Aerial survey,2847,-1.04029384,7987,2.805409203,14.27723054,4,394.5066016,0.1010461,11.60287063,0,89.79941368,345,0.04144294,119,-1.039208546,0.016680678,-0.18363806,0.274021528,-0.520544659,0.35884522,-0.077675083,1.032331202,-0.495433694,2.027759932,-1.092241807,-0.105978133,-0.161428517,-0.716219847,-0.321495566,-1.082124026
Montana,1994,Aerial survey,2540,-1.281278358,6828,2.688188976,13.81364885,2,162.8181707,0.1317976,11.38861018,0,142.0054184,352,0.04564257,124,-0.972836612,-0.172260418,-0.296639047,-0.357863936,-0.520544659,-0.088515154,-0.396274574,-0.049158629,-0.495433694,-0.791762222,0.999942991,-0.044157555,0.575233786,-0.523620386,0.358591208,-1.025974527
Montana,1995,Aerial survey,4689,0.405613266,5836,1.244615057,13.13191107,1,199.8056035,0.08230542,11.26979303,0,110.5452879,207,0.06641604,123,-0.657690616,-0.450114971,-0.35930323,-0.673806668,-0.520544659,-0.746398057,-0.572952474,-0.589903544,-0.495433694,-0.341645289,-0.260839309,-1.32472666,-0.610367674,0.42907286,0.222573853,-0.759366507
Montana,1996,Aerial survey,4091,-0.063796316,6243,1.526032755,14.00453543,2,184.4777753,0.06763054,12.40732121,2,114.1346204,282,0.07003133,113,0.544553283,-0.094461144,0.240629282,-0.357863936,0.153871692,0.095692059,1.11852119,-0.049158629,3.137746731,-0.528176619,-0.116994807,-0.66236333,-0.961909253,0.594873873,-1.137599695,0.257710877
Montana,1997,Aerial survey,6829,2.085440196,6820,0.998682091,15.17712441,3,226.8383679,0.1654454,10.71661152,0,161.4166748,353,0.09815478,126,1.515780517,0.383448688,-0.651051233,-0.041921204,-0.520544659,1.227250652,-1.395518434,0.491586287,-0.495433694,-0.012671252,1.777859934,-0.035326044,1.381277909,1.884644955,0.630625918,1.07935219
Montana,1998,Aerial survey,6524,1.84602561,6480,0.993255671,12.34109525,0,213.4683125,0.09650271,11.46262743,0,148.3112213,281,0.05114833,122,1.885861292,-0.772426253,-0.257602342,-0.9897494,-0.520544659,-1.509542225,-0.286212932,-1.130648459,-0.495433694,-0.175377554,1.252651567,-0.671194841,-0.270266919,-0.271120425,0.086556499,1.392434076
Montana,1999,Aerial survey,4640,0.367149939,6212,1.338793103,14.71354272,1,207.4008154,0.104848,10.96788058,0,108.6146828,394,0.03793534,121,2.080693375,0.194507592,-0.518531894,-0.673806668,-0.520544659,0.779890278,-1.021888122,-0.589903544,-0.495433694,-0.249215692,-0.338209389,0.326765909,-0.070352751,-0.877082083,-0.049460856,1.557258622
Montana,2.00E+03,Aerial survey,2824,-1.058348055,6209,2.198654391,12.72286841,0,194.2359966,0.1390637,11.99827854,0,123.6382235,306,0.03745358,134,1.47359396,-0.616827703,0.024900125,-0.9897494,-0.520544659,-1.141127799,0.510285797,-1.130648459,-0.495433694,-0.409424374,0.263867397,-0.450407064,0.749295603,-0.899176105,1.718764756,1.043663098
Montana,2001,Aerial survey,4289,0.091626923,5927,1.381907204,13.32279765,1,97.42885129,0.06725179,12.2047477,1,115.5650171,312,0.09781738,119,0.958507189,-0.372315696,0.133791985,-0.673806668,-0.183336484,-0.562190845,0.817299853,-0.589903544,1.321156518,-1.587514665,-0.059670857,-0.397417998,-0.970982334,1.869171435,-0.321495566,0.607908668
Montana,2002,Aerial survey,5238,0.83655952,5122,0.977854143,15.1498549,3,249.7644525,0.09771987,13.05010254,1,121.9668717,367,0.05932478,114,0.209460249,0.372334505,0.579632242,-0.041921204,-0.183336484,1.200935336,2.074319665,0.491586287,1.321156518,0.266326723,0.196887039,0.088315111,-0.241109451,0.103860197,-1.00158234,-0.025771989
Montana,2003,Aerial survey,5724,1.218052926,4288,0.749126485,15.8861317,4,171.3461504,0.09410072,13.08905898,1,78.9740671,267,0.07007145,119,-1.38061641,0.672417423,0.600177876,0.274021528,-0.183336484,1.911448872,2.132246846,1.032331202,1.321156518,-0.68798135,-1.526073618,-0.794835996,-0.32780738,0.596713818,-0.321495566,-1.370949129
Montana,2004,Aerial survey,4704,0.417387754,3231,0.686862245,15.1498549,7,322.7616194,0.1192353,12.43848636,0,83.84277036,736,0.03758927,127,-0.553872743,0.372334505,0.257065789,1.221849725,-0.520544659,1.200935336,1.164862935,2.654565947,-0.495433694,1.154662531,-1.330957616,3.347142693,0.274299755,-0.892953219,0.766643273,-0.671538396
Montana,2005,Aerial survey,5778,1.260441082,2311,0.399965386,14.22269152,5,353.7531489,0.1168613,11.02436743,0,159.9640722,385,0.07401093,123,0.59326066,-0.005547687,-0.488740724,0.58996426,-0.520544659,0.306214588,-0.93789371,1.573076117,-0.495433694,1.531812585,1.719646077,0.24728231,0.217429804,0.777382527,0.222573853,0.29891647
Montana,2006,Aerial survey,4111,-0.048096999,1478,0.35952323,12.80467694,0,346.6645822,0.2209911,11.7489573,0,105.5193635,307,0.04515138,129,1.454986408,-0.583485157,-0.106591933,-0.9897494,-0.520544659,-1.062181851,0.139551843,-1.130648459,-0.495433694,1.445548584,-0.462256038,-0.441575553,2.711893432,-0.546146877,1.038677982,1.027921434
Montana,2007,Aerial survey,4302,0.10183148,1343,0.312180381,13.37733667,2,286.1012952,0.1068899,10.57831614,0,97.69666073,523,0.03411471,124,0.736277515,-0.350087332,-0.723988233,-0.357863936,-0.520544659,-0.509560212,-1.601159924,-0.049158629,-0.495433694,0.708526331,-0.775755221,1.466030837,-0.021438364,-1.052300205,0.358591208,0.419906236
Montana,2008,Aerial survey,3016,-0.907634611,1953,0.647546419,12.2047477,0,172.9364462,0.06689799,11.55222725,1,85.20741795,536,0.04194698,119,1.370142293,-0.827997163,-0.210347384,-0.9897494,-0.183336484,-1.641118806,-0.152980417,-1.130648459,1.321156518,-0.668628314,-1.276268601,1.580840481,-0.97945773,-0.693104041,-0.321495566,0.956144791
Montana,2009,Aerial survey,3244,-0.728662395,2387,0.735819975,15.06804636,3,144.6377309,0.08764106,11.12370636,0,132.3594495,301,0.1062616,128,0.857256779,0.338991959,-0.436349358,-0.041921204,-0.520544659,1.121989388,-0.7901794,0.491586287,-0.495433694,-1.013008284,0.613375403,-0.49456462,-0.482550661,2.256432271,0.902660627,0.522252585
Ninilchik,1999,Weir,1576,0.73709294,1271,0.806472081,14.14103782,1,100.4817356,0.104848,10.87091781,0,31.31251229,394,0.03793534,121,2.080693375,-0.038827129,-0.569670074,-0.673806668,-0.520544659,0.167308984,-0.725528863,-0.652536363,-0.421741168,0.078847235,-0.414219231,-0.064204648,-0.146447681,-0.796941831,-0.411116652,1.38775225
Ninilchik,2.00E+03,Weir,1553,0.678060172,2165,1.394075982,13.61527647,1,86.48863026,0.1390637,11.97732767,0,34.81957231,306,0.03745358,134,1.47359396,-0.253110667,0.013850633,-0.673806668,-0.520544659,-0.320960091,0.447850446,-0.652536363,-0.421741168,-0.336812652,0.035605072,-0.685705643,0.662070755,-0.81576311,1.850024935,0.773517259
Ninilchik,2001,Weir,1239,-0.127865442,1165,0.940274415,14.01970828,4,39.68253152,0.06725179,11.55267428,0,36.13197251,312,0.09781738,119,0.958507189,-0.088277176,-0.210111623,0.274021528,-0.520544659,0.054631505,-0.002506626,0.424148636,-0.421741168,-1.727170064,0.203936808,-0.643330575,-1.03484771,1.542514756,-0.758984589,0.252376388
Ninilchik,2002,Weir,1340,0.131365408,1092,0.814925373,13.53439011,2,113.2559655,0.09771987,12.17665477,1,42.04294159,367,0.05932478,114,0.209460249,-0.286077365,0.118975774,-0.357863936,-0.183336484,-0.39607841,0.659242541,-0.293641363,1.124643114,0.458300889,0.962092509,-0.254892453,-0.314885694,0.03869547,-1.62865443,-0.505474516
Ninilchik,2003,Weir,1127,-0.415329355,904,0.802129547,15.51610595,5,66.35067475,0.09410072,13.15884629,2,22.78516779,267,0.07007145,119,-1.38061641,0.521606741,0.636983713,0.58996426,0.153871692,1.44432041,1.700884746,0.783043635,2.671027396,-0.935002983,-1.507957796,-0.961143584,-0.400406361,0.45854369,-0.758984589,-2.114240228
Ninilchik,2004,Weir,1393,0.267397439,511,0.366834171,15.88009457,8,149.5279878,0.1192353,13.07795993,0,28.86408627,736,0.03758927,127,-0.553872743,0.669956882,0.594324235,1.537792457,-0.520544659,1.782352846,1.615102447,1.859728633,-0.421741168,1.535747556,-0.728260486,2.351174218,0.193524826,-0.810462007,0.632487157,-1.277779384
Ninilchik,2005,Weir,2076,2.020413981,788,0.379576108,14.86901506,7,141.8900741,0.1168613,11.16268647,0,49.5108498,385,0.07401093,123,0.59326066,0.257873155,-0.415791245,1.221849725,-0.520544659,0.843373856,-0.416099854,1.500833634,-0.421741168,1.308866227,1.919945122,-0.12776725,0.137427105,0.612450311,-0.063248716,-0.117163087
Ninilchik,2006,Weir,1429,0.359796554,1284,0.898530441,12.80641287,0,116.5011124,0.2209911,11.18579686,0,27.50746644,307,0.04515138,129,1.454986408,-0.582777649,-0.403602823,-0.9897494,-0.520544659,-1.072143283,-0.391590626,-1.011431362,-0.421741168,0.554696748,-0.902263943,-0.678643132,2.598018675,-0.515027382,0.980355094,0.754691002
Ninilchik,2007,Weir,825,-1.190455264,557,0.675151515,13.37261739,1,110.7216567,0.1068899,10.42604283,0,33.9252803,523,0.03411471,124,0.736277515,-0.352010761,-0.804297199,-0.673806668,-0.520544659,-0.546315049,-1.197331509,-0.652536363,-0.421741168,0.383020208,-0.079099062,0.84685931,-0.098197498,-0.94620525,0.110685253,0.027534725
Ninilchik,2008,Weir,879,-1.051856592,553,0.629124005,12.44242424,0,90.93641305,0.06689799,11.01535774,0,29.96391312,536,0.04194698,119,1.370142293,-0.73112779,-0.493492436,-0.9897494,-0.520544659,-1.410175719,-0.572346185,-1.011431362,-0.421741168,-0.204692951,-0.587193939,0.938671957,-1.043208019,-0.640216081,-0.758984589,0.668849667
Ninilchik,2009,Weir,740,-1.408619841,1095,1.47972973,13.37261739,2,60.26417286,0.08764106,10.50115159,0,43.09798443,301,0.1062616,128,0.857256779,-0.352010761,-0.764684828,-0.357863936,-0.520544659,-0.546315049,-1.117676517,-0.293641363,-0.421741168,-1.115800213,1.097414946,-0.7210182,-0.553048399,1.872411434,0.806421125,0.149935925
Theodore,1981,Aerial survey,1189,-0.977186817,4323,3.635828427,12.68788048,0,228.2193336,0.1209975,10.45085307,0,81.77499582,543,0.04145163,123,-0.092064694,-0.631087664,-0.791212274,-0.9897494,-0.520544659,-0.929530516,-1.732165757,-1.11977082,-0.267431852,0.349611492,-0.275408587,1.312627882,0.177131459,-0.75068954,0.145522231,-0.274686594
Theodore,1982,Aerial survey,3040,0.642376328,4735,1.557565789,11.60021445,0,282.7642375,0.1335746,11.49510386,0,80.57778436,497,0.07139947,124,0.620750037,-1.074385615,-0.240474267,-0.9897494,-0.520544659,-2.135474055,-0.062367039,-1.11977082,-0.267431852,1.225789409,-0.348537943,0.934513955,0.478009469,0.704734766,0.286193721,0.38526118
Theodore,1983,Aerial survey,3376,0.9363651,4367,1.293542654,13.35967421,1,188.7025233,0.1000277,12.18060767,0,92.1523888,497,0.04350167,136,-0.393901047,-0.357285988,0.121060531,-0.673806668,-0.520544659,-0.184683037,1.033780916,-0.612374667,-0.267431852,-0.285163787,0.358474478,0.934513955,-0.324522474,-0.651060383,1.974251601,-0.554136808
Theodore,1984,Aerial survey,2780,0.414885017,3241,1.165827338,14.06345812,6,177.9695482,0.1644919,10.70220446,0,94.31281135,641,0.0805827,126,-0.732847288,-0.070446138,-0.658649515,0.905906992,-0.520544659,0.59563337,-1.33024484,1.924606097,-0.267431852,-0.457572116,0.490439729,2.118174943,1.217634317,1.151027259,0.567536701,-0.867944601
Theodore,1985,Aerial survey,3240,0.817369645,2079,0.641666667,13.00778226,1,255.92239,0.1490716,10.96955095,0,89.57072828,277,0.06017491,117,0.429174729,-0.500705914,-0.517650944,-0.673806668,-0.520544659,-0.57484124,-0.902747138,-0.612374667,-0.267431852,0.794617431,0.200778717,-0.873856998,0.848739328,0.159236411,-0.698506709,0.207894338
Theodore,1986,Aerial survey,2847,0.473507778,2084,0.731998595,13.19972332,1,197.6260179,0.1853568,10.8347352,0,71.53567067,398,0.03239102,117,1.323636763,-0.422476864,-0.588752788,-0.673806668,-0.520544659,-0.362027675,-1.118322902,-0.612374667,-0.267431852,-0.14182191,-0.900858044,0.120747026,1.716778761,-1.191022867,-0.698506709,1.036017274
Theodore,1987,Aerial survey,3440,0.992362961,2574,0.748255814,13.87151705,1,181.3459103,0.1128271,11.3762832,0,91.20413359,339,0.03507498,122,0.612240617,-0.148675188,-0.303140298,-0.673806668,-0.520544659,0.382819805,-0.252366018,-0.612374667,-0.267431852,-0.40333618,0.300552135,-0.364225184,-0.018326452,-1.060586061,0.004850741,0.377382873
Theodore,1988,Aerial survey,4236,1.688836361,2491,0.588054769,13.29569386,1,172.8925698,0.08222212,11.90183612,0,119.5188799,364,0.04572295,123,-0.201546121,-0.383362338,-0.02596362,-0.673806668,-0.520544659,-0.255620892,0.588014081,-0.612374667,-0.267431852,-0.539125772,2.030103883,-0.158728485,-0.750479767,-0.543109196,0.145522231,-0.376048169
Theodore,1989,Aerial survey,2280,-0.022598275,2060,0.903508772,13.74355634,4,224.6549685,0.06941555,11.97724154,0,80.79569894,409,0.06522832,124,-0.498914711,-0.200827888,0.013805207,0.274021528,-0.520544659,0.240944094,0.708590356,0.909813792,-0.267431852,0.292355583,-0.335227051,0.211165574,-1.056847316,0.404825267,0.286193721,-0.651361979
Theodore,1990,Aerial survey,1427,-0.76894477,1530,1.072179397,13.42365457,3,321.5541133,0.1907375,11.15006695,0,79.56712296,320,0.04706177,96,-1.09491887,-0.331209638,-0.422446781,-0.041921204,-0.520544659,-0.113745182,-0.614094843,0.402417639,-0.267431852,1.84888763,-0.410272249,-0.520402676,1.845499556,-0.478044364,-3.652607999,-1.203162609
Theodore,1991,Aerial survey,1129,-1.029684812,1973,1.747564216,12.43195906,0,160.2703178,0.05548937,11.62077956,0,76.884988,279,0.04327197,124,-1.901992588,-0.735393064,-0.174192887,-0.9897494,-0.520544659,-1.213281937,0.13859342,-1.11977082,-0.267431852,-0.741882358,-0.574105297,-0.857417263,-1.389998942,-0.662223491,0.286193721,-1.950378513
Theodore,1992,Aerial survey,2340,0.02989972,3008,1.285470085,13.10375279,1,146.915441,0.06376169,12.47765932,0,91.66928915,298,0.06967734,121,-1.211598783,-0.461591389,0.277725609,-0.673806668,-0.520544659,-0.468434458,1.508778363,-0.612374667,-0.267431852,-0.956407407,0.328965266,-0.701239771,-1.192102831,0.62104159,-0.135820749,-1.311188784
Theodore,1993,Aerial survey,2467,0.141020476,4067,1.648561005,14.76724202,5,316.0970992,0.1010461,11.97952655,0,68.39293148,345,0.04144294,119,-1.039208546,0.216393713,0.015010323,0.58996426,-0.520544659,1.375949777,0.712244183,1.417209945,-0.267431852,1.761229298,-1.092826215,-0.314905976,-0.300159611,-0.751111862,-0.417163729,-1.151584123
Theodore,1994,Aerial survey,1282,-0.895814924,3971,3.0975039,13.83952687,3,162.273102,0.1317976,11.76016533,0,102.8121876,352,0.04564257,124,-0.972836612,-0.161713363,-0.100680812,-0.041921204,-0.520544659,0.347350877,0.361476837,0.402417639,-0.267431852,-0.709710786,1.009607755,-0.257366901,0.435498856,-0.547015554,0.286193721,-1.090134762
Theodore,1995,Aerial survey,1542,-0.668323613,3246,2.105058366,13.35967421,3,173.1143435,0.08230542,11.87670098,0,77.16473716,207,0.06641604,123,-0.657690616,-0.357285988,-0.039219896,-0.041921204,-0.520544659,-0.184683037,0.547821989,0.402417639,-0.267431852,-0.535563327,-0.557017358,-1.449247756,-0.748487008,0.462546844,0.145522231,-0.798362034
Theodore,1996,Aerial survey,818,-1.301799419,2508,3.06601467,14.03146794,3,152.3202043,0.06763054,12.17832265,0,89.17550292,282,0.07003133,113,0.544553283,-0.083484313,0.119855415,-0.041921204,-0.520544659,0.560164443,1.03012709,0.402417639,-0.267431852,-0.869588403,0.176637137,-0.832757659,-1.099549549,0.638245023,-1.261192669,0.31471567
Theodore,1997,Aerial survey,3571,1.106983584,2261,0.633155979,14.47933042,3,187.9092474,0.1654454,10.83016517,0,122.8096166,353,0.09815478,126,1.515780517,0.099050138,-0.59116302,-0.041921204,-0.520544659,1.056729429,-1.125630555,0.402417639,-0.267431852,-0.297906514,2.231112198,-0.249147033,1.240444598,2.005006456,0.567536701,1.213910402
Theodore,1998,Aerial survey,4016,1.496343713,1904,0.474103586,12.62390013,0,191.5411849,0.09650271,11.38085323,0,106.4222726,281,0.05114833,122,1.885861292,-0.657164014,-0.300730066,-0.9897494,-0.520544659,-1.000468372,-0.245058365,-1.11977082,-0.267431852,-0.239565162,1.230122845,-0.840977527,-0.408849702,-0.279443104,0.004850741,1.55654359
Theodore,1999,Aerial survey,4936,2.301312969,1399,0.283427877,14.223409,2,186.4303859,0.104848,10.88043545,0,76.7554166,394,0.03793534,121,2.080693375,-0.005255263,-0.564650468,-0.357863936,-0.520544659,0.772978008,-1.045246372,-0.104978514,-0.267431852,-0.321662094,-0.582019916,0.087867554,-0.209207953,-0.921576453,-0.135820749,1.736925664
Theodore,2.00E+03,Aerial survey,2824,0.453383546,1269,0.449362606,12.62390013,0,174.0901824,0.1390637,11.9886666,0,74.78946614,306,0.03745358,134,1.47359396,-0.657164014,0.019830787,-0.9897494,-0.520544659,-1.000468372,0.726859489,-1.11977082,-0.267431852,-0.519888015,-0.702106214,-0.635480827,0.609323482,-0.944989334,1.692908621,1.174852674
Theodore,2001,Aerial survey,2749,0.387761052,1518,0.5522008,13.03977243,2,80.33722151,0.06725179,11.50881394,0,81.16724851,312,0.09781738,119,0.958507189,-0.487667739,-0.233243571,-0.357863936,-0.520544659,-0.539372313,-0.04044408,-0.104978514,-0.267431852,-2.025881574,-0.312531661,-0.586161619,-1.108610266,1.988609274,-0.417163729,0.697968074
Theodore,2002,Aerial survey,2076,-0.201091458,1284,0.61849711,14.09544829,3,223.8446072,0.09771987,12.28343324,1,92.11153117,367,0.05932478,114,0.209460249,-0.057407963,0.17529075,-0.041921204,-0.183336484,0.631102298,1.198203109,0.402417639,3.610330007,0.279338407,0.355978768,-0.134068881,-0.379731966,0.117921249,-1.120521179,0.004475307
Theodore,2003,Aerial survey,2353,0.041274286,832,0.35359116,15.47102593,4,154.3350453,0.09410072,12.86611147,1,60.48474828,267,0.07007145,119,-1.38061641,0.503233564,0.482595328,0.274021528,-0.183336484,2.156266185,2.129928871,0.909813792,3.610330007,-0.837223157,-1.575882356,-0.956055678,-0.466311754,0.6401948,-0.417163729,-1.467670969
Theodore,2004,Aerial survey,1091,-1.062933542,681,0.624197984,15.24709468,8,310.8584423,0.1192353,12.29028828,0,70.06363653,736,0.03758927,127,-0.553872743,0.411966339,0.178906098,1.537792457,-0.520544659,1.907983691,1.209164589,2.939398403,-0.267431852,1.677078532,-0.990774414,2.8990624,0.134974902,-0.938394985,0.708208191,-0.702243967
Theodore,2005,Aerial survey,1062,-1.088307573,581,0.547080979,14.70326167,4,301.1656772,0.1168613,11.09522664,0,122.9494839,385,0.07401093,123,0.59326066,0.190317363,-0.451369565,0.274021528,-0.520544659,1.305011922,-0.701786679,0.909813792,-0.267431852,1.521379537,2.239655719,0.013888742,0.078182447,0.831648172,0.145522231,0.359810593
Theodore,2006,Aerial survey,2129,-0.154718229,507,0.238139972,13.26370368,1,296.8573139,0.2209911,11.47910877,0,75.43031605,307,0.04515138,129,1.454986408,-0.396400514,-0.248910079,-0.673806668,-0.520544659,-0.29108982,-0.087943824,-0.612374667,-0.267431852,1.452172471,-0.662961132,-0.627260959,2.569246918,-0.57088672,0.989551171,1.157625179
Theodore,2007,Aerial survey,1080,-1.072558174,448,0.414814815,13.10375279,2,249.3597469,0.1068899,10.4028678,0,69.54084567,523,0.03411471,124,0.736277515,-0.461591389,-0.81651971,-0.357863936,-0.520544659,-0.468434458,-1.808896114,-0.104978514,-0.267431852,0.689198914,-1.022708087,1.148230522,-0.160360221,-1.107253877,0.286193721,0.492220392
Theodore,2008,Aerial survey,767,-1.346422715,1038,1.353324641,12.04807693,0,164.9870456,0.06689799,11.3214429,0,67.61329635,536,0.04194698,119,1.370142293,-0.891851165,-0.332063082,-0.9897494,-0.520544659,-1.638909068,-0.340057854,-1.11977082,-0.267431852,-0.666115559,-1.140448726,1.255088806,-1.117074112,-0.726616204,-0.417163729,1.079073652
Theodore,2009,Aerial survey,782,-1.333298216,768,0.982097187,13.55161528,2,122.8335781,0.08764106,11.23004239,0,94.9810307,301,0.1062616,128,0.857256779,-0.279056938,-0.380267721,-0.357863936,-0.520544659,0.028130529,-0.486210915,-0.104978514,-0.267431852,-1.343244581,0.531256621,-0.676580167,-0.620844169,2.398986886,0.848879681,0.60422705
Willow,1981,Aerial survey,2202,-1.334625671,5072,2.303360581,11.7681651,0,200.3164094,0.1209975,10.38321962,0,83.24419231,543,0.04145163,123,-0.092064694,-1.005934291,-0.826882164,-0.9897494,-0.520544659,-1.463139313,-1.299798516,-0.936281676,-0.27235239,0.900294617,0.112827954,1.343629398,0.162875956,-0.766024721,0.229311924,-0.290827243
Willow,1982,Aerial survey,1316,-1.702230077,5472,4.158054711,11.49812002,0,191.2201451,0.1335746,10.83072289,0,74.20444185,497,0.07139947,124,0.620750037,-1.115996044,-0.590868878,-0.9897494,-0.520544659,-1.710231597,-0.652787699,-0.936281676,-0.27235239,0.701491724,-0.451268805,0.966182361,0.458909469,0.674511437,0.378631317,0.360940687
Willow,1984,Aerial survey,6198,0.323328287,7541,1.216682801,12.4432778,0,147.7523736,0.1644919,10.3890063,0,85.08217369,641,0.0805827,126,-0.732847288,-0.730779908,-0.823830268,-0.9897494,-0.520544659,-0.845408602,-1.291431997,-0.936281676,-0.27235239,-0.248515714,0.227521313,2.147755695,1.186625471,1.116238615,0.677270102,-0.876732004
Willow,1985,Aerial survey,4124,-0.53718135,5901,1.430892338,12.74032739,0,180.022228,0.1490716,10.52788663,0,86.96022764,277,0.06017491,117,0.429174729,-0.60971198,-0.750584765,-0.9897494,-0.520544659,-0.573607089,-1.090635536,-0.936281676,-0.27235239,0.456756274,0.344715272,-0.838999121,0.823670134,0.134593215,-0.666604431,0.185772251
Willow,1986,Aerial survey,4576,-0.349645016,4201,0.918050699,12.28125075,0,143.5004045,0.1853568,10.69570035,0,71.62536574,398,0.03239102,117,1.323636763,-0.79681696,-0.662079783,-0.9897494,-0.520544659,-0.993663972,-0.84800648,-0.936281676,-0.27235239,-0.341444386,-0.612207813,0.153850694,1.677733091,-1.201853692,-0.666604431,1.003630866
Willow,1987,Aerial survey,6151,0.303827827,4199,0.682653227,13.52345812,1,115.4717996,0.1128271,11.36116859,0,81.09380044,339,0.03507498,122,0.612240617,-0.290532896,-0.311111749,-0.673806668,-0.520544659,0.142960536,0.114143226,-0.280884503,-0.27235239,-0.954021984,-0.021360383,-0.330266157,-0.029434848,-1.072751179,0.079992532,0.35316003
Willow,1988,Aerial survey,5547,0.053226178,3976,0.716783847,13.60447164,2,143.5373549,0.08222212,11.39974646,0,117.0591507,364,0.04572295,123,-0.201546121,-0.25751437,-0.290765776,-0.357863936,-0.520544659,0.217088221,0.169920021,0.37451267,-0.27235239,-0.340636817,2.222942444,-0.125131898,-0.749799618,-0.560567803,0.229311924,-0.390932473
Willow,1989,Aerial survey,11244,2.416930807,5292,0.470651014,13.4424446,1,171.1912055,0.06941555,11.99191674,0,73.37933916,409,0.06522832,124,-0.498914711,-0.323551422,0.021544909,-0.673806668,-0.520544659,0.068832851,1.026093817,-0.280884503,-0.27235239,0.263750359,-0.502756703,0.244109769,-1.051234281,0.377669838,0.378631317,-0.662833855
Willow,1990,Aerial survey,5256,-0.067510709,5618,1.068873668,14.52262491,2,243.2004232,0.1907375,11.0351856,0,74.77917145,320,0.04706177,96,-1.09491887,0.11669559,-0.483035221,-0.357863936,-0.520544659,1.057201988,-0.357170688,0.37451267,-0.27235239,1.837543769,-0.415404639,-0.486168195,1.804381327,-0.496168547,-3.802311676,-1.207795091
Willow,1991,Aerial survey,4458,-0.398603617,6990,1.567967699,12.47028231,0,121.9165179,0.05548937,11.02554113,0,69.63080584,279,0.04327197,124,-1.901992588,-0.719773733,-0.488121714,-0.9897494,-0.520544659,-0.820699373,-0.371114887,-0.936281676,-0.27235239,-0.813169805,-0.736671954,-0.82258838,-1.379021767,-0.678463628,0.378631317,-1.94574949
Willow,1992,Aerial survey,3689,-0.717664326,7986,2.164814313,13.1183905,1,123.8529609,0.06376169,11.76044953,0,83.19301697,298,0.06967734,121,-1.211598783,-0.455625526,-0.100530928,-0.673806668,-0.520544659,-0.227677891,0.69143305,-0.280884503,-0.27235239,-0.770847984,0.10963452,-0.666686343,-1.184312021,0.591674393,-0.069326861,-1.314482315
