Group,ReturnYear,Component,Gear,Mesh,n,Age,Prop,GroupType,StockRecruit,Region,HatcheryWild,ReportingGroup_ESSN,ReportingGroup_NSN,ReportingGroup_MS,GearMesh
Deshka,1993,Sport Harvest,Angling,NA,152,Age1.4,0.32323232323232326,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1994,Sport Harvest,Angling,NA,116,Age1.4,0.4038657171922686,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1995,Escapement,Weir,NA,338,Age1.4,0.29870129870129875,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1996,Escapement,Weir,NA,383,Age1.4,0.13213213213213215,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1997,Escapement,Weir,NA,491,Age1.4,0.16733466933867736,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1998,Escapement,Weir,NA,319,Age1.4,0.2826747720364742,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,1998,Sport Harvest,Angling,NA,383,Age1.4,0.47943831494483446,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Angling
Deshka,1999,Escapement,Weir,NA,448,Age1.4,0.2552552552552553,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2000,Escapement,Weir,NA,466,Age1.4,0.101,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2001,Escapement,Weir,NA,543,Age1.4,0.271,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2002,Escapement,Weir,NA,558,Age1.4,0.156,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2003,Escapement,Weir,NA,488,Age1.4,0.13755020080321287,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2004,Escapement,Weir,NA,563,Age1.4,0.144,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2005,Escapement,Weir,NA,490,Age1.4,0.11800000000000001,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2006,Escapement,Weir,NA,488,Age1.4,0.219,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2007,Escapement,Weir,NA,232,Age1.4,0.189,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2008,Escapement,Weir,NA,266,Age1.4,0.4635364635364635,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2009,Escapement,Weir,NA,386,Age1.4,0.091,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2010,Escapement,Weir,NA,336,Age1.4,0.08608608608608609,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2011,Escapement,Weir,NA,348,Age1.4,0.069,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2012,Escapement,Weir,NA,289,Age1.4,0.15184815184815184,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2013,Escapement,Weir,NA,250,Age1.4,0.164,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2014,Escapement,Weir,NA,242,Age1.4,0.11988011988011989,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
Deshka,2015,Escapement,Weir,NA,336,Age1.4,0.128,Population,TRUE,North,Wild,Cook Inlet other1,Susitna/Matanuska,West/Susitna,Weir
ESSN,1983,Commercial Harvest,Gill Net,< 6 in,857,Age1.4,0.6639891107255922,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1984,Commercial Harvest,Gill Net,< 6 in,794,Age1.4,0.5428354378926973,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1985,Commercial Harvest,Gill Net,< 6 in,2370,Age1.4,0.4769854090922624,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1986,Commercial Harvest,Gill Net,< 6 in,1324,Age1.4,0.35287722194415905,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1987,Commercial Harvest,Gill Net,< 6 in,1212,Age1.4,0.4882714185039766,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1988,Commercial Harvest,Gill Net,< 6 in,870,Age1.4,0.6946557144305852,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1989,Commercial Harvest,Gill Net,< 6 in,854,Age1.4,0.5339747444377632,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1990,Commercial Harvest,Gill Net,< 6 in,429,Age1.4,0.3460056244141235,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1991,Commercial Harvest,Gill Net,< 6 in,446,Age1.4,0.39250432834300847,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1992,Commercial Harvest,Gill Net,< 6 in,688,Age1.4,0.5037097265982315,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1993,Commercial Harvest,Gill Net,< 6 in,992,Age1.4,0.5726166328600406,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1994,Commercial Harvest,Gill Net,< 6 in,1502,Age1.4,0.6280619042738547,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1995,Commercial Harvest,Gill Net,< 6 in,1508,Age1.4,0.3537091387511385,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1996,Commercial Harvest,Gill Net,< 6 in,2186,Age1.4,0.4330128860707711,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1997,Commercial Harvest,Gill Net,< 6 in,1691,Age1.4,0.4688719950688309,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1998,Commercial Harvest,Gill Net,< 6 in,911,Age1.4,0.3987946799667498,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,1999,Commercial Harvest,Gill Net,< 6 in,1818,Age1.4,0.4373113302475347,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2000,Commercial Harvest,Gill Net,< 6 in,991,Age1.4,0.38233201179221304,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2001,Commercial Harvest,Gill Net,< 6 in,989,Age1.4,0.3252,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2002,Commercial Harvest,Gill Net,< 6 in,1224,Age1.4,0.2260616987179487,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2003,Commercial Harvest,Gill Net,< 6 in,678,Age1.4,0.18786359077231693,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2004,Commercial Harvest,Gill Net,< 6 in,1409,Age1.4,0.27667667667667667,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2005,Commercial Harvest,Gill Net,< 6 in,482,Age1.4,0.4790237999193223,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2006,Commercial Harvest,Gill Net,< 6 in,560,Age1.4,0.27191664161907625,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2007,Commercial Harvest,Gill Net,< 6 in,789,Age1.4,0.28581453634085213,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2008,Commercial Harvest,Gill Net,< 6 in,380,Age1.4,0.40775922407759224,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2009,Commercial Harvest,Gill Net,< 6 in,487,Age1.4,0.2198,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2010,Commercial Harvest,Gill Net,< 6 in,760,Age1.4,0.20116325711993582,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2011,Commercial Harvest,Gill Net,< 6 in,1187,Age1.4,0.3530177159443499,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2012,Commercial Harvest,Gill Net,< 6 in,167,Age1.4,0.359,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2013,Commercial Harvest,Gill Net,< 6 in,664,Age1.4,0.18618618618618615,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2014,Commercial Harvest,Gill Net,< 6 in,459,Age1.4,0.2092092092092092,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
ESSN,2015,Commercial Harvest,Gill Net,< 6 in,631,Age1.4,0.238,Fishery,FALSE,Kenai,Wild,NA,NA,NA,< 6 in Gill Net
Kenai.Late,1986,Escapement,Gill Net,7.5 in,1650,Age1.4,0.3880313071509669,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1986,Sport Harvest,Angling,NA,524,Age1.4,0.4523,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1987,Escapement,Gill Net,7.5 in,962,Age1.4,0.6734031335449693,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1987,Sport Harvest,Angling,NA,438,Age1.4,0.7267,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1988,Escapement,Gill Net,7.5 in,942,Age1.4,0.7603825263373404,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1988,Sport Harvest,Angling,NA,426,Age1.4,0.786021397860214,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1989,Escapement,Gill Net,7.5 in,664,Age1.4,0.6349081539902597,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1989,Sport Harvest,Angling,NA,104,Age1.4,0.7129,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1990,Escapement,Gill Net,7.5 in,528,Age1.4,0.6714765672663338,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1990,Sport Harvest,Angling,NA,341,Age1.4,0.6216378362163784,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1991,Escapement,Gill Net,7.5 in,363,Age1.4,0.6808408080326045,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1991,Sport Harvest,Angling,NA,472,Age1.4,0.7623,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1992,Escapement,Gill Net,7.5 in,341,Age1.4,0.7346660839299644,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1992,Sport Harvest,Angling,NA,402,Age1.4,0.7612,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1993,Escapement,Gill Net,7.5 in,350,Age1.4,0.7018539189554727,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1993,Sport Harvest,Angling,NA,689,Age1.4,0.8562143785621438,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1994,Escapement,Gill Net,7.5 in,414,Age1.4,0.765884743950433,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1994,Sport Harvest,Angling,NA,434,Age1.4,0.907890789078908,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1995,Escapement,Gill Net,7.5 in,207,Age1.4,0.4940666260751559,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1995,Sport Harvest,Angling,NA,435,Age1.4,0.7126,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1996,Escapement,Gill Net,7.5 in,470,Age1.4,0.5613486955404656,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1996,Sport Harvest,Angling,NA,235,Age1.4,0.5513,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1997,Escapement,Gill Net,7.5 in,289,Age1.4,0.7043282011514524,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1997,Sport Harvest,Angling,NA,317,Age1.4,0.7192719271927193,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1998,Escapement,Gill Net,7.5 in,374,Age1.4,0.6638439277666582,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1998,Sport Harvest,Angling,NA,331,Age1.4,0.71,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,1999,Escapement,Gill Net,7.5 in,386,Age1.4,0.5957968721147759,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,1999,Sport Harvest,Angling,NA,320,Age1.4,0.572,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2000,Escapement,Gill Net,7.5 in,383,Age1.4,0.6081277535021711,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,2000,Sport Harvest,Angling,NA,483,Age1.4,0.6385,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2001,Escapement,Gill Net,7.5 in,256,Age1.4,0.6478605935282222,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,7.5 in Gill Net
Kenai.Late,2001,Sport Harvest,Angling,NA,388,Age1.4,0.6964,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2002,Escapement,Gill Net,5 and 7.5 in,945,Age1.4,0.589044816,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2002,Sport Harvest,Angling,NA,275,Age1.4,0.6762,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2003,Escapement,Gill Net,5 and 7.5 in,1114,Age1.4,0.489,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2003,Sport Harvest,Angling,NA,311,Age1.4,0.6402000000000001,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2004,Escapement,Gill Net,5 and 7.5 in,933,Age1.4,0.589,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2004,Sport Harvest,Angling,NA,305,Age1.4,0.593,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2005,Escapement,Gill Net,5 and 7.5 in,519,Age1.4,0.7042957042957043,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2005,Sport Harvest,Angling,NA,429,Age1.4,0.761,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2006,Escapement,Gill Net,5 and 7.5 in,703,Age1.4,0.495913202,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2006,Sport Harvest,Angling,NA,313,Age1.4,0.6025,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2007,Escapement,Gill Net,5 and 7.5 in,437,Age1.4,0.4303316,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2007,Sport Harvest,Angling,NA,237,Age1.4,0.5204479552044795,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2008,Escapement,Gill Net,5 and 7.5 in,496,Age1.4,0.6206973253793027,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2008,Sport Harvest,Angling,NA,218,Age1.4,0.5874,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2009,Escapement,Gill Net,5 and 7.5 in,338,Age1.4,0.5475736044524263,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2009,Sport Harvest,Angling,NA,195,Age1.4,0.6105,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2010,Escapement,Gill Net,5 and 7.5 in,221,Age1.4,0.35746816800000003,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2010,Sport Harvest,Angling,NA,184,Age1.4,0.37996200379962003,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2011,Escapement,Gill Net,5 and 7.5 in,327,Age1.4,0.46391752553608245,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2011,Sport Harvest,Angling,NA,233,Age1.4,0.5794,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2012,Escapement,Gill Net,5 and 7.5 in,232,Age1.4,0.4439655174439655,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2013,Escapement,Gill Net,5 and 7.5 in,149,Age1.4,0.43902439000000004,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2013,Sport Harvest,Angling,NA,50,Age1.4,0.42950000000000005,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2014,Escapement,Gill Net,5 and 7.5 in,283,Age1.4,0.393,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2014,Sport Harvest,Angling,NA,30,Age1.4,0.333,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Kenai.Late,2015,Escapement,Gill Net,5 and 7.5 in,238,Age1.4,0.28700000000000003,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,5 and 7.5 in Gill Net
Kenai.Late,2015,Sport Harvest,Angling,NA,117,Age1.4,0.3014112903225807,Population,TRUE,Kenai,Wild,Kenai River mainstem,Kenai Peninsula,Kenai,Angling
Lewis,2012,Escapement,Weir,NA,71,Age1.4,0.089,Population,FALSE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
LittleSusitna,1988,Escapement,Weir,NA,375,Age1.4,0.733,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,1989,Escapement,Weir,NA,368,Age1.4,0.7477477477477478,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,1994,Escapement,Weir,NA,499,Age1.4,0.6396396396396397,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,1995,Escapement,Weir,NA,475,Age1.4,0.5025432349949135,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2013,Escapement,Weir,NA,242,Age1.4,0.1997981836528759,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2014,Escapement,Weir,NA,108,Age1.4,0.139,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2015,Escapement,Weir,NA,272,Age1.4,0.125,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
Ninilchik,1997,Escapement,Weir,NA,110,Age1.4,0.045,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,1998,Escapement,Weir,NA,460,Age1.4,0.289,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,1999,Escapement,Weir,NA,225,Age1.4,0.169,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2000,Escapement,Weir,NA,278,Age1.4,0.279,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2001,Escapement,Weir,NA,217,Age1.4,0.17,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2002,Escapement,Weir,NA,257,Age1.4,0.056,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2003,Escapement,Weir,NA,175,Age1.4,0.12,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2004,Escapement,Weir,NA,167,Age1.4,0.287,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2005,Escapement,Weir,NA,339,Age1.4,0.074,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2006,Escapement,Weir,NA,140,Age1.4,0.207,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2007,Escapement,Weir,NA,66,Age1.4,0.152,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2008,Escapement,Weir,NA,135,Age1.4,0.111,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2009,Escapement,Weir,NA,58,Age1.4,0.041,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2010,Escapement,Weir,NA,99,Age1.4,0.046,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2011,Escapement,Weir,NA,145,Age1.4,0.099,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2012,Escapement,Weir,NA,95,Age1.4,0.06206206206206206,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2013,Escapement,Weir,NA,99,Age1.4,0.020979020979020983,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2014,Escapement,Weir,NA,989,Age1.4,0.005994005994005993,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2015,Escapement,Weir,NA,1002,Age1.4,0.03303303303303304,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
NSN,1983,Commercial Harvest,Gill Net,< 6 in,41,Age1.4,0.365,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1985,Commercial Harvest,Gill Net,< 6 in,40,Age1.4,0.3076923076923077,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1986,Commercial Harvest,Gill Net,< 6 in,900,Age1.4,0.25864475945017185,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1987,Commercial Harvest,Gill Net,< 6 in,675,Age1.4,0.32554812526165067,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1988,Commercial Harvest,Gill Net,< 6 in,477,Age1.4,0.5378650857693241,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1989,Commercial Harvest,Gill Net,< 6 in,672,Age1.4,0.4085,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1990,Commercial Harvest,Gill Net,< 6 in,707,Age1.4,0.3794345319481517,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1991,Commercial Harvest,Gill Net,< 6 in,623,Age1.4,0.3581942398232789,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1996,Commercial Harvest,Gill Net,< 6 in,82,Age1.4,0.22540983606557377,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1997,Commercial Harvest,Gill Net,< 6 in,98,Age1.4,0.21421421421421422,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1998,Commercial Harvest,Gill Net,< 6 in,262,Age1.4,0.2236842105263158,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1999,Commercial Harvest,Gill Net,< 6 in,200,Age1.4,0.12121212121212122,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2000,Commercial Harvest,Gill Net,< 6 in,370,Age1.4,0.224,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2014,Commercial Harvest,Gill Net,< 6 in,568,Age1.4,0.231,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2015,Commercial Harvest,Gill Net,< 6 in,725,Age1.4,0.08900000000000001,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
Theodore,2012,Escapement,Weir,NA,247,Age1.4,0.073,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Theodore,2013,Escapement,Weir,NA,192,Age1.4,0.09800000000000002,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
