"","Site","Year","maxTemp","wksGT15","wksGT18","cumDD","wksGT16","wksGT21","wksGT13","wksGT10","perName","fish.model"
"1323","Willow",2007,13.1183904993741,0,0,1595.24859659039,0,0,2,9,"Willow",1
"1324","Willow",2008,11.9571966560373,0,0,1432.68145852324,0,0,0,9,"Willow",1
"1325","Willow",2009,14.7926699944179,0,0,1577.47963033654,0,0,2,8,"Willow",1
"1326","Willow",2010,12.7943364035592,0,0,1549.12489695273,0,0,0,9,"Willow",1
"1327","Willow",2011,12.4162732917751,0,0,1527.19723646926,0,0,0,7,"Willow",1
"1328","Willow",2012,13.3074220552661,0,0,1445.346572768,0,0,0,6,"Willow",1
"1329","Willow",2013,14.9276925343407,0,0,1597.70600681699,0,0,4,7,"Willow",1
"1330","Willow",2014,13.7394941830194,0,0,1569.16224187729,0,0,1,9,"Willow",1
"1331","Willow",2015,13.6854851670502,0,0,1578.80285122778,0,0,1,8,"Willow",1
"1332","Willow",2016,14.3605978666646,0,0,1713.01525591113,0,0,2,9,"Willow",1
